x,y,traffic
1353,537,1.828454
754,122,1.82837
713,889,1.828368
2295,242,1.828139
1977,2242,1.828045
1270,652,1.828002
259,907,1.827926
260,933,1.827833
2092,2395,1.827725
2009,1952,1.827585
2009,1956,1.827585
2008,1960,1.827585
1722,1095,1.827491
768,571,1.827462
2092,1523,1.827458
2350,1661,1.827433
1996,2238,1.827381
78,994,1.827337
104,918,1.827293
672,1043,1.827232
1716,240,1.827152
2000,2114,1.82715
1758,2469,1.826892
1166,70,1.82683
2313,1291,1.826817
2374,1675,1.826746
1233,72,1.826735
2130,595,1.826733
1519,1421,1.826622
1113,68,1.826584
102,1674,1.826542
1975,1325,1.826474
1300,99,1.826461
2219,2448,1.826454
1447,341,1.826439
1185,220,1.826435
37,893,1.82643
2377,395,1.826427
2091,1520,1.826367
1184,45,1.826344
505,398,1.826262
503,388,1.826226
2146,134,1.826221
2355,2065,1.826214
748,131,1.826037
2417,319,1.826005
1555,1367,1.825931
2122,1447,1.825923
1897,711,1.825813
1239,700,1.825722
72,958,1.825711
1727,334,1.82564
227,2460,1.825512
206,872,1.825403
1718,1255,1.825384
2329,1356,1.825327
2124,873,1.82532
53,574,1.825242
2328,1347,1.825152
1036,266,1.825126
738,929,1.825114
2197,2362,1.824575
67,1290,1.824521
227,328,1.824424
1153,442,1.824255
345,74,1.824177
1834,2429,1.824144
2057,758,1.824054
2059,758,1.824054
2060,758,1.824054
2317,511,1.824007
317,891,1.823978
55,1654,1.823886
2497,1516,1.823868
873,449,1.823862
2275,1023,1.823859
1878,2395,1.823832
896,445,1.823804
1743,2483,1.82371
122,999,1.823624
2481,582,1.823619
246,884,1.82354
1390,107,1.823475
1525,1416,1.823389
324,2486,1.823333
2287,2306,1.823291
2426,173,1.823209
493,2327,1.823167
493,2328,1.823167
1995,1350,1.823003
762,160,1.822973
506,76,1.822903
223,880,1.822784
224,880,1.822784
486,729,1.822735
176,1012,1.822724
2129,300,1.822723
65,1292,1.822605
2087,2467,1.822535
95,126,1.822492
2185,976,1.82249
1977,579,1.822451
2293,965,1.822398
365,420,1.822319
1773,1395,1.822268
234,17,1.822049
2168,2356,1.82172
446,1020,1.821572
1894,2288,1.821407
793,891,1.821257
155,1452,1.821141
1920,168,1.820999
42,581,1.820864
1382,483,1.820787
512,320,1.820739
2133,1985,1.820652
42,1596,1.820233
2065,257,1.820168
2252,1479,1.820162
1220,72,1.820102
2302,116,1.819953
1950,208,1.819224
1514,580,1.819186
57,1882,1.819021
2137,146,1.818912
2355,2066,1.818729
1753,223,1.818596
1722,503,1.818593
129,1054,1.818519
219,113,1.818309
415,760,1.818269
2313,265,1.818169
229,1009,1.818135
772,901,1.817959
1847,2417,1.817869
1821,296,1.817808
631,273,1.817788
2265,882,1.8175
2117,214,1.817451
1849,86,1.817447
1180,497,1.817445
424,228,1.817339
120,779,1.817332
1265,353,1.817239
491,35,1.81721
2127,215,1.817182
1895,110,1.817146
2246,1346,1.816965
2001,2059,1.816918
2417,1694,1.81676
72,1006,1.816733
733,913,1.816725
1905,430,1.816571
1869,322,1.816458
2265,1364,1.816237
2343,1375,1.81619
1019,857,1.816186
1822,293,1.81608
510,206,1.816064
2000,225,1.81606
537,329,1.815957
1886,221,1.81572
1257,707,1.815418
725,250,1.815255
2019,651,1.815214
1764,7,1.815172
855,877,1.815015
485,442,1.814909
864,880,1.814782
1994,30,1.814728
2007,245,1.814629
2151,2296,1.814581
2126,878,1.814574
1392,116,1.81456
215,1248,1.814502
2310,2053,1.814499
242,1051,1.814437
2475,205,1.814412
2139,631,1.814231
1723,518,1.813878
2199,2063,1.813796
1283,176,1.813784
2335,902,1.813769
1631,1750,1.813636
2326,595,1.813613
194,874,1.813473
65,1283,1.813397
1722,500,1.813375
1621,1448,1.813362
1947,2200,1.813332
2139,885,1.81331
1941,2398,1.813169
1947,1375,1.813024
1606,363,1.813012
2223,1025,1.812986
449,322,1.81298
260,1004,1.812918
409,39,1.812842
2125,225,1.812767
2153,2207,1.812758
935,189,1.8127
1755,245,1.81268
1406,91,1.812661
2095,2434,1.81266
482,199,1.812592
1828,2470,1.812367
1965,620,1.812334
499,73,1.812099
212,946,1.811924
1810,2434,1.811878
240,781,1.811559
2137,869,1.811551
2155,2350,1.811449
1969,692,1.811395
1726,322,1.81122
1525,551,1.811122
2200,964,1.810958
313,646,1.810936
312,648,1.810936
1918,130,1.810919
502,340,1.810917
1265,738,1.810872
2071,12,1.810865
1873,108,1.810827
205,849,1.810788
624,269,1.810766
208,853,1.810742
228,328,1.810417
2155,145,1.810345
1898,2131,1.810343
1897,2135,1.810343
1892,2139,1.810343
1865,2151,1.810343
1893,2174,1.810343
1893,2175,1.810343
2192,1105,1.810287
1878,80,1.810181
2194,989,1.809925
1875,26,1.809893
560,266,1.809878
1959,172,1.809835
2009,680,1.809818
2104,2285,1.809592
2326,1349,1.80947
2087,1520,1.80938
2329,428,1.809269
2259,2272,1.809156
173,1069,1.809024
1342,113,1.80884
285,905,1.808816
2429,305,1.808779
2196,144,1.808656
2002,1371,1.808654
1809,195,1.808613
190,1185,1.808553
521,2041,1.808553
441,387,1.808407
1911,2,1.808391
1635,228,1.808355
1882,710,1.808351
578,657,1.808333
2095,1523,1.808314
1949,1332,1.808216
1932,1335,1.808216
1929,1370,1.808216
1936,1371,1.808216
1069,795,1.808192
2136,1637,1.808158
1546,56,1.808137
1694,1288,1.808098
2227,1009,1.808014
117,1565,1.80778
2258,2456,1.807757
2258,2457,1.807755
2329,606,1.807734
115,1561,1.807507
2189,98,1.807357
1987,691,1.807257
1523,107,1.807203
1839,2249,1.807176
334,458,1.807051
1847,101,1.807043
249,2141,1.806944
1374,336,1.806775
1644,1295,1.806749
1665,1260,1.806602
2263,1374,1.806588
696,910,1.806584
1871,91,1.806583
429,456,1.806575
1947,652,1.806567
2373,1673,1.806556
1886,178,1.806466
1524,1435,1.8063
2240,279,1.80629
1704,1235,1.806229
1714,1241,1.806229
383,261,1.806029
2306,319,1.805957
1843,682,1.805876
110,1375,1.805822
1300,156,1.805691
1874,776,1.805612
2036,1448,1.805574
2400,1906,1.805556
2286,417,1.80551
1071,241,1.805189
2305,124,1.805109
1809,434,1.805103
2130,787,1.805101
2131,787,1.805101
236,734,1.805066
2228,227,1.804875
2406,572,1.804875
151,1653,1.804736
576,405,1.804585
2174,2368,1.804555
1406,101,1.804539
1874,132,1.804485
1908,719,1.804405
2209,984,1.804304
2184,2381,1.804204
2444,2357,1.804142
2187,2488,1.804099
666,233,1.804079
2095,1529,1.804004
1234,697,1.803991
1722,470,1.803909
1822,2425,1.803809
1866,936,1.803722
1663,79,1.803596
514,45,1.803553
540,399,1.803303
2347,1456,1.803236
124,2233,1.803222
62,544,1.803082
2165,2440,1.803042
1726,317,1.802881
2212,990,1.802862
1881,666,1.802818
524,2333,1.802818
39,893,1.802734
274,885,1.802627
519,1041,1.802591
1843,880,1.802586
1959,680,1.80251
2238,286,1.802487
539,328,1.802482
1662,73,1.802345
2242,163,1.802343
2337,253,1.802296
1731,334,1.80227
2331,687,1.802188
2315,2055,1.802139
2280,219,1.802052
2476,73,1.801993
2118,1434,1.801972
475,271,1.801947
1947,2128,1.801873
2220,1015,1.801739
133,926,1.801673
1174,472,1.801627
2338,1130,1.801576
2119,187,1.80126
1730,2479,1.801186
1840,1372,1.801166
1898,705,1.801144
259,879,1.801046
2204,2395,1.80101
2016,2413,1.80089
1515,286,1.800784
1915,734,1.800729
825,584,1.800654
532,447,1.800594
1630,305,1.800371
273,863,1.800243
328,2480,1.800234
254,888,1.800146
482,330,1.800025
2277,1199,1.800013
2102,1819,1.8
1984,1516,1.8
220,2267,1.8
1514,1273,1.799999
1521,1274,1.799999
1971,1326,1.799959
621,1014,1.799949
1998,2406,1.799848
2467,1537,1.799816
187,924,1.799724
2339,1131,1.799649
1491,112,1.799647
444,479,1.799631
9,2429,1.799611
2287,2305,1.799464
1670,60,1.79929
45,1289,1.799251
1301,157,1.79915
1728,535,1.799132
2121,214,1.799078
2273,541,1.799043
156,978,1.798899
1978,704,1.798702
1434,307,1.79868
2349,448,1.798671
1300,23,1.79863
64,1297,1.798535
1351,136,1.798526
672,67,1.798523
79,941,1.798478
1179,232,1.798416
2473,742,1.798296
1743,2,1.798278
2382,370,1.798273
1956,1324,1.79826
126,816,1.798176
1273,176,1.798141
1943,2273,1.797994
2237,160,1.797986
1984,2349,1.797931
2245,1274,1.797886
540,235,1.797879
1876,2388,1.797867
545,252,1.797823
2188,655,1.797798
1622,11,1.797772
1227,168,1.797682
1868,683,1.797555
1345,126,1.797496
2155,147,1.797479
969,543,1.797478
2014,1484,1.797444
738,880,1.797423
548,237,1.797384
1933,2291,1.79735
1930,1600,1.797334
172,1126,1.797311
1856,98,1.797289
704,238,1.797222
1834,338,1.797193
299,857,1.797121
1263,643,1.797023
694,905,1.796969
2367,1317,1.796902
2110,210,1.796887
164,1138,1.79674
2343,1382,1.796734
1858,144,1.796692
2428,186,1.796657
1287,233,1.796653
523,227,1.796639
1303,150,1.796639
1901,1805,1.796612
1876,1740,1.796612
284,868,1.796603
1940,176,1.796491
77,1006,1.796325
2344,1388,1.796234
1923,9,1.796215
1670,51,1.79616
2316,2063,1.796111
491,625,1.796033
713,252,1.795828
1971,703,1.795731
1898,2420,1.79573
1725,313,1.795681
2108,319,1.795605
1843,2126,1.795453
1900,2131,1.795453
1898,2132,1.795453
1891,2138,1.795453
1905,2116,1.795453
2197,2312,1.795388
1737,157,1.795316
1243,699,1.795279
1953,571,1.795276
1210,6,1.79522
323,2483,1.795184
2294,549,1.795112
135,760,1.795063
25,1263,1.795036
1982,82,1.794945
1580,1416,1.794743
1881,793,1.794698
2199,2464,1.794658
484,473,1.794575
187,873,1.794444
102,1291,1.794382
103,1291,1.794382
2212,998,1.793763
1981,1995,1.793748
1667,501,1.793715
1667,502,1.793715
82,69,1.793647
2302,419,1.793643
517,243,1.793634
2282,1658,1.793605
1940,507,1.793439
1953,1486,1.793385
1997,1488,1.793385
1962,1491,1.793385
1962,1492,1.793385
1967,1492,1.793385
1962,1495,1.793385
1918,1465,1.793385
1929,1471,1.793385
1929,1472,1.793385
1929,1473,1.793385
1931,1473,1.793385
1930,1474,1.793385
1930,1475,1.793385
1936,1475,1.793385
1940,1478,1.793385
1941,1483,1.793385
2001,1483,1.793385
1939,1484,1.793385
1950,1485,1.793385
710,894,1.793325
2416,400,1.793201
1605,218,1.793015
1864,876,1.792831
1757,169,1.792769
2360,1392,1.792756
526,242,1.792691
2341,516,1.792656
1757,179,1.792597
1941,203,1.792561
2305,419,1.79255
1254,648,1.79252
1114,445,1.792426
1906,528,1.792417
528,280,1.7924
2412,1702,1.792207
2004,2122,1.792184
2101,1377,1.792162
1919,501,1.792156
738,930,1.792131
2096,2223,1.791948
808,142,1.791904
714,252,1.79186
213,883,1.791822
257,981,1.791795
208,859,1.791591
2301,548,1.791584
2204,977,1.791525
2131,150,1.791336
696,905,1.791295
1936,2275,1.791271
1215,689,1.791254
1888,2448,1.79124
2151,2151,1.791227
108,122,1.791224
2332,252,1.791222
1881,558,1.79111
2446,2004,1.791097
116,795,1.791008
1968,2255,1.790891
1918,494,1.790883
2368,1690,1.790767
2205,964,1.790709
2276,1021,1.790689
1861,199,1.790606
801,555,1.79059
94,1689,1.790437
2071,1453,1.790375
1857,103,1.790281
440,174,1.790272
2345,1446,1.790115
468,648,1.790097
1876,27,1.790069
2153,2371,1.789851
1915,1660,1.7898
324,890,1.789798
2034,657,1.789766
1747,345,1.789751
1864,683,1.789732
2250,1472,1.789686
936,675,1.789575
1829,128,1.789516
2005,224,1.789415
361,472,1.78938
334,890,1.78936
27,1276,1.789234
1200,98,1.789233
2050,2362,1.789155
1894,689,1.789096
1558,593,1.789027
2193,2355,1.789004
1520,115,1.788952
2185,396,1.788947
1898,2208,1.788863
1758,156,1.788616
116,829,1.788562
30,1019,1.788464
764,903,1.788406
2121,506,1.788342
255,859,1.787971
81,547,1.787842
1865,2458,1.787783
1264,643,1.787616
2168,490,1.787602
2249,1220,1.787579
1945,508,1.787579
1969,2321,1.787364
1977,581,1.787217
1783,2427,1.787207
1782,2428,1.787207
2382,1342,1.787202
501,337,1.787197
2275,882,1.787175
1797,246,1.787108
2198,396,1.787047
164,1131,1.786977
2285,221,1.786936
1370,287,1.786706
2480,1567,1.786697
2480,1568,1.786697
180,903,1.786696
874,898,1.786661
2321,426,1.786577
538,279,1.786486
2399,2193,1.786415
79,1006,1.786333
2365,1396,1.786098
2483,1529,1.786068
495,202,1.785949
2265,1618,1.785883
1937,2285,1.785855
2311,2053,1.785803
2020,2432,1.785715
1662,1508,1.785714
215,1580,1.785714
1972,1324,1.785613
1882,178,1.785575
1203,75,1.785533
515,324,1.785414
1515,1430,1.785382
1601,1390,1.785348
715,787,1.785243
618,1033,1.785038
127,801,1.784992
1855,32,1.784946
2030,2434,1.784939
1515,1407,1.784895
121,1115,1.784822
461,223,1.784813
1735,533,1.784677
2419,367,1.784637
543,252,1.784626
544,252,1.784626
1971,480,1.784503
1959,2288,1.784381
2044,2154,1.784357
2199,2365,1.78431
1923,134,1.784258
2289,1389,1.784141
536,221,1.784129
1820,298,1.784091
236,2341,1.78409
237,2341,1.78409
274,2355,1.78409
273,2358,1.78409
2098,1529,1.78398
1711,875,1.783871
2221,1003,1.783545
2260,1020,1.783406
347,71,1.783156
951,597,1.783155
1234,710,1.783149
1663,1508,1.783135
1686,1516,1.783135
1688,1516,1.783135
1685,1522,1.783135
1681,1528,1.783135
1695,1528,1.783135
1678,1530,1.783135
1699,1534,1.783135
1669,1553,1.783135
1671,1554,1.783135
1666,1570,1.783135
1677,1576,1.783135
1673,1578,1.783135
1966,614,1.7831
2217,1333,1.783055
1607,199,1.782771
1952,1316,1.782766
341,954,1.782677
534,442,1.782564
1963,2356,1.782485
2091,1507,1.782444
1736,445,1.782347
72,1732,1.782329
1571,353,1.782258
2265,2131,1.782223
190,887,1.782166
333,934,1.78208
1586,445,1.782035
1726,320,1.782007
2193,1107,1.781961
1517,288,1.78189
1886,1711,1.781865
670,349,1.781862
1554,1352,1.781665
1854,86,1.781554
539,346,1.781512
1884,2388,1.781295
1654,48,1.781059
522,250,1.781057
1232,71,1.781056
2413,401,1.780992
1544,15,1.780983
1891,145,1.780922
464,1126,1.780891
113,1026,1.780879
2104,315,1.780832
1138,496,1.780811
1911,132,1.780574
1151,62,1.780553
1369,250,1.780427
1952,2127,1.780382
125,856,1.780339
1865,890,1.780226
1866,890,1.780226
460,461,1.780068
2238,229,1.779989
264,997,1.779927
773,1011,1.779794
149,1238,1.779717
2087,1530,1.779601
2181,2364,1.779568
1896,710,1.779518
2212,955,1.779474
1838,1357,1.779459
612,270,1.779452
2017,2418,1.779367
1726,313,1.779327
1877,2477,1.779241
1871,726,1.779013
257,980,1.778962
2216,2442,1.778901
1902,224,1.778826
460,223,1.778697
2241,2154,1.778676
1521,530,1.778624
1229,84,1.778591
1931,207,1.778414
231,1252,1.778258
459,627,1.77821
2280,1658,1.778143
1960,652,1.778142
524,328,1.778051
1741,1429,1.777991
1741,1430,1.777991
2274,1470,1.777991
1414,311,1.777897
1612,218,1.777867
764,173,1.777862
2297,234,1.777838
1924,1377,1.777778
1545,0,1.777694
2198,2062,1.777564
1430,324,1.777383
2062,178,1.777338
2440,1573,1.777178
197,1037,1.776939
151,1239,1.776893
2277,2308,1.776718
527,225,1.776704
100,913,1.776686
2468,298,1.776631
692,917,1.776406
1877,68,1.776372
794,900,1.776192
2145,2296,1.776102
160,1358,1.775922
2231,213,1.775878
712,786,1.775817
2172,402,1.775645
2141,660,1.775558
131,1016,1.775446
2220,1026,1.775352
64,539,1.775305
114,788,1.775273
2417,2194,1.77527
1949,2291,1.775168
218,109,1.775155
809,1075,1.775145
806,1077,1.775145
807,1077,1.775145
808,1077,1.775145
800,1078,1.775145
763,1081,1.775145
2003,224,1.775133
2312,566,1.775104
253,1010,1.77502
120,745,1.774951
774,173,1.77488
280,2463,1.774877
553,958,1.774625
1876,93,1.77443
1726,314,1.774182
2146,2304,1.774178
554,1033,1.774148
2442,1352,1.774079
2301,2055,1.77393
215,929,1.77385
2,1732,1.773843
255,1034,1.773708
481,451,1.773634
662,151,1.773633
1878,31,1.77361
833,1174,1.773586
2229,2461,1.77348
243,886,1.773465
2133,301,1.7734
2207,2243,1.773395
2005,2436,1.773355
615,273,1.773318
160,911,1.773262
2185,979,1.773229
71,952,1.773182
58,1362,1.773161
715,252,1.773097
2240,232,1.773036
2150,2295,1.773031
1308,174,1.77291
1875,249,1.772754
1867,511,1.772575
2466,1516,1.772443
291,1013,1.772442
1838,191,1.772429
315,380,1.77242
314,381,1.77242
256,2147,1.772404
1442,401,1.772313
1831,183,1.772238
1188,220,1.772124
94,845,1.772094
1287,162,1.77194
1841,95,1.77193
2401,2483,1.771735
2343,1660,1.77169
216,920,1.771657
327,406,1.771641
1923,128,1.771629
1282,166,1.771515
1996,2403,1.771441
255,903,1.771439
2172,2391,1.771418
2338,2247,1.771335
1765,1394,1.771318
717,788,1.771316
1684,1265,1.771307
1114,909,1.771249
972,544,1.77101
211,870,1.770928
1850,241,1.770897
579,657,1.770833
2115,709,1.770798
787,156,1.770754
526,248,1.770685
1657,2390,1.770515
2275,2309,1.770496
744,251,1.770424
1857,2273,1.770299
2289,678,1.770102
1280,905,1.770083
392,231,1.769936
2153,2290,1.769697
2281,273,1.769579
2314,2054,1.769487
129,1057,1.769271
82,1874,1.769231
32,892,1.769084
114,781,1.769036
1873,138,1.76902
1890,225,1.768961
1280,902,1.768939
1479,1477,1.768895
1727,294,1.768887
1674,55,1.768845
1920,65,1.768611
2217,884,1.76856
1813,412,1.768498
220,1267,1.768476
2264,1357,1.768432
1143,639,1.768366
225,1291,1.768091
31,1001,1.768069
1519,288,1.768066
2035,2199,1.76802
723,268,1.767932
351,21,1.76773
2416,2052,1.767677
348,69,1.767635
1231,71,1.767635
1615,358,1.767516
1856,108,1.767504
2220,1017,1.767485
2188,2389,1.767477
2469,2150,1.76742
1825,296,1.767325
2108,449,1.767305
2136,2050,1.767184
548,314,1.767134
1052,808,1.767121
1369,263,1.767094
1901,1676,1.767017
1694,523,1.766943
25,939,1.76693
2187,2366,1.766887
286,903,1.766858
2335,1386,1.766847
1996,319,1.766753
1922,662,1.766681
955,788,1.766672
478,200,1.766633
1658,65,1.766612
1207,93,1.766523
711,791,1.766463
2356,1296,1.766381
157,938,1.766366
205,872,1.766319
285,985,1.766243
2001,1368,1.766138
2223,365,1.76606
83,781,1.766
51,1362,1.765821
202,1125,1.765793
2232,2461,1.765787
72,1288,1.765775
1944,137,1.765722
1406,334,1.76562
2183,657,1.765553
125,816,1.765503
734,333,1.765475
2004,244,1.765421
508,76,1.765389
2191,2349,1.76538
1118,116,1.76528
1906,349,1.765253
1877,70,1.765232
39,586,1.765219
204,1056,1.765217
478,262,1.765201
2004,83,1.765182
307,881,1.765112
2294,690,1.764981
1980,1378,1.764929
347,476,1.764881
2151,873,1.764879
741,654,1.764737
1822,944,1.764707
1512,1259,1.764707
1523,93,1.764392
391,390,1.764355
2382,1288,1.76435
485,236,1.764246
1275,176,1.764202
348,893,1.76419
1515,1415,1.764159
2216,309,1.764132
111,1102,1.764111
2007,77,1.763963
2146,1321,1.763957
2023,758,1.763892
2297,2055,1.763829
2374,373,1.763791
1945,64,1.763732
1983,71,1.763474
369,516,1.763257
2010,1989,1.763223
2200,1093,1.763059
294,1559,1.762657
2232,2429,1.762657
2303,547,1.762627
2189,2484,1.76262
674,66,1.76252
2005,1488,1.762364
1163,62,1.762299
824,1049,1.762241
2206,958,1.762232
109,1561,1.762143
1514,579,1.762025
1423,309,1.761873
1941,2296,1.761851
1850,2258,1.761791
1851,2259,1.761791
1510,1414,1.761579
342,378,1.761515
2223,2396,1.761497
1872,92,1.761402
97,783,1.761347
214,1248,1.761276
278,657,1.761175
728,1116,1.761111
2021,2417,1.760914
1972,2288,1.760908
88,131,1.760907
1864,668,1.760855
